time,pos_x,pos_y,pos_z,vel_x,vel_y,vel__z
0.0746,0,20,0.6,0,0,0
0.0747,0,20,0.6,0,0,0
0.0748,0,20,0.6,0,0,0
0.0749,0,20,0.6,0,0,0
0.075,0,20,0.6,0,0,0
0.0751,0,20,0.6,0,0,0
0.0752,0,20,0.6,0,0,0
0.0753,0,20,0.6,0,0,0
0.0754,0,20,0.6,0,0,0
0.0755,0,20,0.6,0,0,0
0.0756,0,20,0.6,0,0,0
0.0757,0,20,0.6,0,0,0
0.0758,0,20,0.6,0,0,0
0.0759,0,20,0.6,0,0,0
0.076,0,20,0.6,0,0,0
0.0761,0,20,0.6,0,0,0
0.0762,0,20,0.6,0,0,0
0.0763,0,20,0.6,0,0,0
0.0764,0,20,0.6,0,0,0
0.0765,0,20,0.6,0,0,0
0.0766,0,20,0.6,0,0,0
0.0767,0,20,0.6,0,0,0
0.0768,0,20,0.6,0,0,0
0.0769,0,20,0.6,0,0,0
0.077,0,20,0.6,0,0,0
0.0771,0,20,0.6,0,0,0
0.0772,0,20,0.6,0,0,0
0.0773,0,20,0.6,0,0,0
0.0774,0,20,0.6,0,0,0
0.0775,0,20,0.6,0,0,0
0.0776,0,20,0.6,0,0,0
0.0777,0,20,0.6,0,0,0
0.0778,0,20,0.6,0,0,0
0.0779,0,20,0.6,0,0,0
0.078,0,20,0.6,0,0,0
0.0781,0,20,0.6,0,0,0
0.0782,0,20,0.6,0,0,0
0.0783,0,20,0.6,0,0,0
0.0784,0,20,0.6,0,0,0
0.0785,0,20,0.6,0,0,0
0.0786,0,20,0.6,0,0,0
0.0787,0,20,0.6,0,0,0
0.0788,0,20,0.6,0,0,0
0.0789,0,20,0.6,0,0,0
0.079,0,20,0.6,0,0,0
0.0791,0,20,0.6,0,0,0
0.0792,0,20,0.6,0,0,0
0.0793,0,20,0.6,0,0,0
0.0794,0,20,0.6,0,0,0
0.0795,0,20,0.6,0,0,0
0.0796,0,20,0.6,0,0,0
0.0797,0,20,0.6,0,0,0
0.0798,0,20,0.6,0,0,0
0.0799,0,20,0.6,0,0,0
0.08,0,20,0.6,0,0,0
0.0801,0,20,0.6,0,0,0
0.0802,0,20,0.6,0,0,0
0.0803,0,20,0.6,0,0,0
0.0804,0,20,0.6,0,0,0
0.0805,0,20,0.6,0,0,0
0.0806,0,20,0.6,0,0,0
0.0807,0,20,0.6,0,0,0
0.0808,0,20,0.6,0,0,0
0.0809,0,20,0.6,0,0,0
0.081,0,20,0.6,0,0,0
0.0811,0,20,0.6,0,0,0
0.0812,0,20,0.6,0,0,0
0.0813,0,20,0.6,0,0,0
0.0814,0,20,0.6,0,0,0
0.0815,0,20,0.6,0,0,0
0.0816,0,20,0.6,0,0,0
0.0817,0,20,0.6,0,0,0
0.0818,0,20,0.6,0,0,0
0.0819,0,20,0.6,0,0,0
0.082,0,20,0.6,0,0,0
0.0821,0,20,0.6,0,0,0
0.0822,0,20,0.6,0,0,0
0.0823,0,20,0.6,0,0,0
0.0824,0,20,0.6,0,0,0
0.0825,0,20,0.6,0,0,0
0.0826,0,20,0.6,0,0,0
0.0827,0,20,0.6,0,0,0
0.0828,0,20,0.6,0,0,0
0.0829,0,20,0.6,0,0,0
0.083,0,20,0.6,0,0,0
0.0831,0,20,0.6,0,0,0
0.0832,0,20,0.6,0,0,0
0.0833,0,20,0.6,0,0,0
0.0834,0,20,0.6,0,0,0
0.0835,0,20,0.6,0,0,0
0.0836,0,20,0.6,0,0,0
0.0837,0,20,0.6,0,0,0
0.0838,0,20,0.6,0,0,0
0.0839,0,20,0.6,0,0,0
0.084,0,20,0.6,0,0,0
0.0841,0,20,0.6,0,0,0
0.0842,0,20,0.6,0,0,0
0.0843,0,20,0.6,0,0,0
0.0844,0,20,0.6,0,0,0
0.0845,0,20,0.6,0,0,0
0.0846,0,20,0.6,0,0,0
0.0847,0,20,0.6,0,0,0
0.0848,0,20,0.6,0,0,0
0.0849,0,20,0.6,0,0,0
0.085,0,20,0.6,0,0,0
0.0851,0,20,0.6,0,0,0
0.0852,0,20,0.6,0,0,0
0.0853,0,20,0.6,0,0,0
0.0854,0,20,0.6,0,0,0
0.0855,0,20,0.6,0,0,0
0.0856,0,20,0.6,0,0,0
0.0857,0,20,0.6,0,0,0
0.0858,0,20,0.6,0,0,0
0.0859,0,20,0.6,0,0,0
0.086,0,20,0.6,0,0,0
0.0861,0,20,0.6,0,0,0
0.0862,0,20,0.6,0,0,0
0.0863,0,20,0.6,0,0,0
0.0864,0,20,0.6,0,0,0
0.0865,0,20,0.6,0,0,0
0.0866,0,20,0.6,0,0,0
0.0867,0,20,0.6,0,0,0
0.0868,0,20,0.6,0,0,0
0.0869,0,20,0.6,0,0,0
0.087,0,20,0.6,0,0,0
0.0871,0,20,0.6,0,0,0
0.0872,0,20,0.6,0,0,0
0.0873,0,20,0.6,0,0,0
0.0874,0,20,0.6,0,0,0
0.0875,0,20,0.6,0,0,0
0.0876,0,20,0.6,0,0,0
0.0001,0.047546924,17.00328989,0.732165901,15.84897455,-998.903369,44.05530022
0.0002,0.049131821,16.90339956,0.736571431,15.84897455,-998.903369,44.05530022
0.0003,0.050716719,16.80350922,0.740976961,15.84897455,-998.903369,44.05530022
0.0004,0.052301616,16.70361888,0.745382491,15.84897455,-998.903369,44.05530022
0.0005,0.053886513,16.60372855,0.749788021,15.84897455,-998.903369,44.05530022
0.0006,0.055471411,16.50383821,0.754193551,15.84897455,-998.903369,44.05530022
0.0007,0.057056308,16.40394787,0.758599081,15.84897455,-998.903369,44.05530022
0.0008,0.058641206,16.30405754,0.763004611,15.84897455,-998.903369,44.05530022
0.0009,0.060226103,16.2041672,0.767410141,15.84897455,-998.903369,44.05530022
0.001,0.061811001,16.10427686,0.771815671,15.84897455,-998.903369,44.05530022
0.0011,0.063395898,16.00438652,0.776221201,15.84897455,-998.903369,44.05530022
0.0012,0.064980796,15.90449619,0.780626731,15.84897455,-998.903369,44.05530022
0.0013,0.066565693,15.80460585,0.785032261,15.84897455,-998.903369,44.05530022
0.0014,0.068150591,15.70471551,0.789437791,15.84897455,-998.903369,44.05530022
0.0015,0.069735488,15.60482518,0.793843321,15.84897455,-998.903369,44.05530022
0.0016,0.071320385,15.50493484,0.798248851,15.84897455,-998.903369,44.05530022
0.0017,0.072905283,15.4050445,0.802654381,15.84897455,-998.903369,44.05530022
0.0018,0.07449018,15.30515417,0.807059911,15.84897455,-998.903369,44.05530022
0.0019,0.076075078,15.20526383,0.811465441,15.84897455,-998.903369,44.05530022
0.002,0.077659975,15.10537349,0.815870971,15.84897455,-998.903369,44.05530022
0.0021,0.079244873,15.00548316,0.820276501,15.84897455,-998.903369,44.05530022
0.0022,0.08082977,14.90559282,0.824682031,15.84897455,-998.903369,44.05530022
0.0023,0.082414668,14.80570248,0.829087561,15.84897455,-998.903369,44.05530022
0.0024,0.083999565,14.70581214,0.833493091,15.84897455,-998.903369,44.05530022
0.0025,0.085584463,14.60592181,0.837898621,15.84897455,-998.903369,44.05530022
0.0026,0.08716936,14.50603147,0.842304151,15.84897455,-998.903369,44.05530022
0.0027,0.088754257,14.40614113,0.846709681,15.84897455,-998.903369,44.05530022
0.0028,0.090339155,14.3062508,0.851115211,15.84897455,-998.903369,44.05530022
0.0029,0.091924052,14.20636046,0.855520741,15.84897455,-998.903369,44.05530022
0.003,0.09350895,14.10647012,0.859926271,15.84897455,-998.903369,44.05530022
0.0031,0.095093847,14.00657979,0.864331801,15.84897455,-998.903369,44.05530022
0.0032,0.096678745,13.90668945,0.868737331,15.84897455,-998.903369,44.05530022
0.0033,0.098263642,13.80679911,0.873142861,15.84897455,-998.903369,44.05530022
0.0034,0.09984854,13.70690878,0.877548391,15.84897455,-998.903369,44.05530022
0.0035,0.101433437,13.60701844,0.881953921,15.84897455,-998.903369,44.05530022
0.0036,0.103018335,13.5071281,0.886359451,15.84897455,-998.903369,44.05530022
0.0037,0.104603232,13.40723777,0.890764981,15.84897455,-998.903369,44.05530022
0.0038,0.106188129,13.30734743,0.895170511,15.84897455,-998.903369,44.05530022
0.0039,0.107773027,13.20745709,0.899576041,15.84897455,-998.903369,44.05530022
0.004,0.109357924,13.10756675,0.903981572,15.84897455,-998.903369,44.05530022
0.0041,0.110942822,13.00767642,0.908387102,15.84897455,-998.903369,44.05530022
0.0042,0.112527719,12.90778608,0.912792632,15.84897455,-998.903369,44.05530022
0.0043,0.114112617,12.80789574,0.917198162,15.84897455,-998.903369,44.05530022
0.0044,0.115697514,12.70800541,0.921603692,15.84897455,-998.903369,44.05530022
0.0045,0.117282412,12.60811507,0.926009222,15.84897455,-998.903369,44.05530022
0.0046,0.118867309,12.50822473,0.930414752,15.84897455,-998.903369,44.05530022
0.0047,0.120452207,12.4083344,0.934820282,15.84897455,-998.903369,44.05530022
0.0048,0.122037104,12.30844406,0.939225812,15.84897455,-998.903369,44.05530022
0.0049,0.123622002,12.20855372,0.943631342,15.84897455,-998.903369,44.05530022
0.005,0.125206899,12.10866339,0.948036872,15.84897455,-998.903369,44.05530022
0.0051,0.126791796,12.00877305,0.952442402,15.84897455,-998.903369,44.05530022
0.0052,0.128376694,11.90888271,0.956847932,15.84897455,-998.903369,44.05530022
0.0053,0.129961591,11.80899237,0.961253462,15.84897455,-998.903369,44.05530022
0.0054,0.131546489,11.70910204,0.965658992,15.84897455,-998.903369,44.05530022
0.0055,0.133131386,11.6092117,0.970064522,15.84897455,-998.903369,44.05530022
0.0056,0.134716284,11.50932136,0.974470052,15.84897455,-998.903369,44.05530022
0.0057,0.136301181,11.40943103,0.978875582,15.84897455,-998.903369,44.05530022
0.0058,0.137886079,11.30954069,0.983281112,15.84897455,-998.903369,44.05530022
0.0059,0.139470976,11.20965035,0.987686642,15.84897455,-998.903369,44.05530022
0.006,0.141055874,11.10976002,0.992092172,15.84897455,-998.903369,44.05530022
0.0061,0.142640771,11.00986968,0.996497702,15.84897455,-998.903369,44.05530022
0.0062,0.144225668,10.90997934,1.000903232,15.84897455,-998.903369,44.05530022
0.0063,0.145810566,10.81008901,1.005308762,15.84897455,-998.903369,44.05530022
0.0064,0.147395463,10.71019867,1.009714292,15.84897455,-998.903369,44.05530022
0.0065,0.148980361,10.61030833,1.014119822,15.84897455,-998.903369,44.05530022
0.0066,0.150565258,10.510418,1.018525352,15.84897455,-998.903369,44.05530022
0.0067,0.152150156,10.41052766,1.022930882,15.84897455,-998.903369,44.05530022
0.0068,0.153735053,10.31063732,1.027336412,15.84897455,-998.903369,44.05530022
0.0069,0.155319951,10.21074698,1.031741942,15.84897455,-998.903369,44.05530022
0.007,0.156904848,10.11085665,1.036147472,15.84897455,-998.903369,44.05530022
0.0071,0.158489746,10.01096631,1.040553002,15.84897455,-998.903369,44.05530022
0.0072,0.160074643,9.911075973,1.044958532,15.84897455,-998.903369,44.05530022
0.0073,0.16165954,9.811185637,1.049364062,15.84897455,-998.903369,44.05530022
0.0074,0.163244438,9.7112953,1.053769592,15.84897455,-998.903369,44.05530022
0.0075,0.164829335,9.611404963,1.058175122,15.84897455,-998.903369,44.05530022
0.0076,0.166414233,9.511514626,1.062580652,15.84897455,-998.903369,44.05530022
0.0077,0.16799913,9.411624289,1.066986182,15.84897455,-998.903369,44.05530022
0.0078,0.169584028,9.311733952,1.071391712,15.84897455,-998.903369,44.05530022
0.0079,0.171168925,9.211843615,1.075797242,15.84897455,-998.903369,44.05530022
0.008,0.172753823,9.111953278,1.080202772,15.84897455,-998.903369,44.05530022
0.0081,0.17433872,9.012062941,1.084608302,15.84897455,-998.903369,44.05530022
0.0082,0.175923618,8.912172604,1.089013832,15.84897455,-998.903369,44.05530022
0.0083,0.177508515,8.812282268,1.093419362,15.84897455,-998.903369,44.05530022
0.0084,0.179093412,8.712391931,1.097824892,15.84897455,-998.903369,44.05530022
0.0085,0.18067831,8.612501594,1.102230423,15.84897455,-998.903369,44.05530022
0.0086,0.182263207,8.512611257,1.106635953,15.84897455,-998.903369,44.05530022
0.0087,0.183848105,8.41272092,1.111041483,15.84897455,-998.903369,44.05530022
0.0088,0.185433002,8.312830583,1.115447013,15.84897455,-998.903369,44.05530022
0.0089,0.1870179,8.212940246,1.119852543,15.84897455,-998.903369,44.05530022
0.009,0.188602797,8.113049909,1.124258073,15.84897455,-998.903369,44.05530022
0.0091,0.190187695,8.013159572,1.128663603,15.84897455,-998.903369,44.05530022
0.0092,0.191772592,7.913269236,1.133069133,15.84897455,-998.903369,44.05530022
0.0093,0.19335749,7.813378899,1.137474663,15.84897455,-998.903369,44.05530022
0.0094,0.194942387,7.713488562,1.141880193,15.84897455,-998.903369,44.05530022
0.0095,0.196527284,7.613598225,1.146285723,15.84897455,-998.903369,44.05530022
0.0096,0.198112182,7.513707888,1.150691253,15.84897455,-998.903369,44.05530022
0.0097,0.199697079,7.413817551,1.155096783,15.84897455,-998.903369,44.05530022
0.0098,0.201281977,7.313927214,1.159502313,15.84897455,-998.903369,44.05530022
0.0099,0.202866874,7.214036877,1.163907843,15.84897455,-998.903369,44.05530022
0.01,0.204451772,7.11414654,1.168313373,15.84897455,-998.903369,44.05530022
0.0101,0.206036669,7.014256203,1.172718903,15.84897455,-998.903369,44.05530022
0.0102,0.207621567,6.914365867,1.177124433,15.84897455,-998.903369,44.05530022
0.0103,0.209206464,6.81447553,1.181529963,15.84897455,-998.903369,44.05530022
0.0104,0.210791362,6.714585193,1.185935493,15.84897455,-998.903369,44.05530022
0.0105,0.212376259,6.614694856,1.190341023,15.84897455,-998.903369,44.05530022
0.0106,0.213961156,6.514804519,1.194746553,15.84897455,-998.903369,44.05530022
0.0107,0.215546054,6.414914182,1.199152083,15.84897455,-998.903369,44.05530022
0.0108,0.217130951,6.315023845,1.203557613,15.84897455,-998.903369,44.05530022
0.0109,0.218715849,6.215133508,1.207963143,15.84897455,-998.903369,44.05530022
0.011,0.220300746,6.115243171,1.212368673,15.84897455,-998.903369,44.05530022
0.0111,0.221885644,6.015352835,1.216774203,15.84897455,-998.903369,44.05530022
0.0112,0.223470541,5.915462498,1.221179733,15.84897455,-998.903369,44.05530022
0.0113,0.225055439,5.815572161,1.225585263,15.84897455,-998.903369,44.05530022
0.0114,0.226640336,5.715681824,1.229990793,15.84897455,-998.903369,44.05530022
0.0115,0.228225234,5.615791487,1.234396323,15.84897455,-998.903369,44.05530022
0.0116,0.229810131,5.51590115,1.238801853,15.84897455,-998.903369,44.05530022
0.0117,0.231395028,5.416010813,1.243207383,15.84897455,-998.903369,44.05530022
0.0118,0.232979926,5.316120476,1.247612913,15.84897455,-998.903369,44.05530022
0.0119,0.234564823,5.216230139,1.252018443,15.84897455,-998.903369,44.05530022
0.012,0.236149721,5.116339802,1.256423973,15.84897455,-998.903369,44.05530022
0.0121,0.237734618,5.016449466,1.260829503,15.84897455,-998.903369,44.05530022
0.0122,0.239319516,4.916559129,1.265235033,15.84897455,-998.903369,44.05530022
0.0123,0.240904413,4.816668792,1.269640563,15.84897455,-998.903369,44.05530022
0.0124,0.242489311,4.716778455,1.274046093,15.84897455,-998.903369,44.05530022
0.0125,0.244074208,4.616888118,1.278451623,15.84897455,-998.903369,44.05530022
0.0126,0.245659106,4.516997781,1.282857153,15.84897455,-998.903369,44.05530022
0.0127,0.247244003,4.417107444,1.287262683,15.84897455,-998.903369,44.05530022
0.0128,0.2488289,4.317217107,1.291668213,15.84897455,-998.903369,44.05530022
0.0129,0.250413798,4.21732677,1.296073743,15.84897455,-998.903369,44.05530022
0.013,0.251998695,4.117436433,1.300479274,15.84897455,-998.903369,44.05530022
0.0131,0.253583593,4.017546097,1.304884804,15.84897455,-998.903369,44.05530022
0.0132,0.25516849,3.91765576,1.309290334,15.84897455,-998.903369,44.05530022
0.0133,0.256753388,3.817765423,1.313695864,15.84897455,-998.903369,44.05530022
0.0134,0.258338285,3.717875086,1.318101394,15.84897455,-998.903369,44.05530022
0.0135,0.259923183,3.617984749,1.322506924,15.84897455,-998.903369,44.05530022
0.0136,0.26150808,3.518094412,1.326912454,15.84897455,-998.903369,44.05530022
0.0137,0.263092978,3.418204075,1.331317984,15.84897455,-998.903369,44.05530022
0.0138,0.264677875,3.318313738,1.335723514,15.84897455,-998.903369,44.05530022
0.0139,0.266262772,3.218423401,1.340129044,15.84897455,-998.903369,44.05530022
0.014,0.26784767,3.118533065,1.344534574,15.84897455,-998.903369,44.05530022
0.0141,0.269432567,3.018642728,1.348940104,15.84897455,-998.903369,44.05530022
0.0142,0.271017465,2.918752391,1.353345634,15.84897455,-998.903369,44.05530022
0.0143,0.272602362,2.818862054,1.357751164,15.84897455,-998.903369,44.05530022
0.0144,0.27418726,2.718971717,1.362156694,15.84897455,-998.903369,44.05530022
0.0145,0.275772157,2.61908138,1.366562224,15.84897455,-998.903369,44.05530022
0.0146,0.277357055,2.519191043,1.370967754,15.84897455,-998.903369,44.05530022
0.0147,0.278941952,2.419300706,1.375373284,15.84897455,-998.903369,44.05530022
0.0148,0.28052685,2.319410369,1.379778814,15.84897455,-998.903369,44.05530022
0.0149,0.282111747,2.219520032,1.384184344,15.84897455,-998.903369,44.05530022
0.015,0.283696644,2.119629696,1.388589874,15.84897455,-998.903369,44.05530022
0.0151,0.285281542,2.019739359,1.392995404,15.84897455,-998.903369,44.05530022
0.0152,0.286866439,1.919849022,1.397400934,15.84897455,-998.903369,44.05530022
0.0153,0.288451337,1.819958685,1.401806464,15.84897455,-998.903369,44.05530022
0.0154,0.290036234,1.720068348,1.406211994,15.84897455,-998.903369,44.05530022
0.0155,0.291621132,1.620178011,1.410617524,15.84897455,-998.903369,44.05530022
0.0156,0.293206029,1.520287674,1.415023054,15.84897455,-998.903369,44.05530022
0.0157,0.294790927,1.420397337,1.419428584,15.84897455,-998.903369,44.05530022
0.0158,0.296375824,1.320507,1.423834114,15.84897455,-998.903369,44.05530022
0.0159,0.297960722,1.220616663,1.428239644,15.84897455,-998.903369,44.05530022
0.016,0.299545619,1.120726327,1.432645174,15.84897455,-998.903369,44.05530022
0.0161,0.301130516,1.02083599,1.437050704,15.84897455,-998.903369,44.05530022
0.0162,0.302715414,0.920945653,1.441456234,15.84897455,-998.903369,44.05530022
0.0163,0.304300311,0.821055316,1.445861764,15.84897455,-998.903369,44.05530022
0.0164,0.305885209,0.721164979,1.450267294,15.84897455,-998.903369,44.05530022
0.0165,0.307470106,0.621274642,1.454672824,15.84897455,-998.903369,44.05530022
0.0166,0.309055004,0.521384305,1.459078354,15.84897455,-998.903369,44.05530022
0.0167,0.310639901,0.421493968,1.463483884,15.84897455,-998.903369,44.05530022
0.0168,0.312224799,0.321603631,1.467889414,15.84897455,-998.903369,44.05530022
0.0169,0.313809696,0.221713295,1.472294944,15.84897455,-998.903369,44.05530022
0.017,0.315394594,0.121822958,1.476700474,15.84897455,-998.903369,44.05530022
0.0171,0.316979491,0.021932621,1.481106004,15.84897455,-998.903369,44.05530022
0.0172,0.318564388,-0.077957716,1.485511534,15.84897455,-998.903369,44.05530022
0.0173,0.320149286,-0.177848053,1.489917064,15.84897455,-998.903369,44.05530022
0.0174,0.321734183,-0.27773839,1.494322594,15.84897455,-998.903369,44.05530022
0.0175,0.323319081,-0.377628727,1.498728124,15.84897455,-998.903369,44.05530022
0.0176,0.324377805,-0.426539491,1.501666684,10.58723865,-489.1076368,29.38559062
0.0177,0.345159445,-0.426606266,1.501671564,207.8164027,-0.667751299,0.048803271
0.0178,0.367488732,-0.426677303,1.501676848,223.2928726,-0.710376335,0.052844342
0.0179,0.389818019,-0.426748341,1.501682133,223.2928726,-0.710376335,0.052844342
0.018,0.412147307,-0.426819379,1.501687417,223.2928726,-0.710376335,0.052844342
0.0181,0.434476594,-0.426890416,1.501692702,223.2928726,-0.710376335,0.052844342
0.0182,0.456805881,-0.426961454,1.501697986,223.2928726,-0.710376335,0.052844342
0.0183,0.479135169,-0.427032491,1.50170327,223.2928726,-0.710376335,0.052844342
0.0184,0.501464456,-0.427103529,1.501708555,223.2928726,-0.710376335,0.052844342
0.0185,0.523793743,-0.427174567,1.501713839,223.2928726,-0.710376335,0.052844342
0.0186,0.54612303,-0.427245604,1.501719124,223.2928726,-0.710376335,0.052844342
0.0187,0.568452318,-0.427316642,1.501724408,223.2928726,-0.710376335,0.052844342
0.0188,0.590781605,-0.42738768,1.501729693,223.2928726,-0.710376335,0.052844342
0.0189,0.613110892,-0.427458717,1.501734977,223.2928726,-0.710376335,0.052844342
0.019,0.635440179,-0.427529755,1.501740262,223.2928726,-0.710376335,0.052844342
0.0191,0.657769467,-0.427600793,1.501745546,223.2928726,-0.710376335,0.052844342
0.0192,0.680098754,-0.42767183,1.50175083,223.2928726,-0.710376335,0.052844342
0.0193,0.702428041,-0.427742868,1.501756115,223.2928726,-0.710376335,0.052844342
0.0194,0.724757328,-0.427813905,1.501761399,223.2928726,-0.710376335,0.052844342
0.0195,0.747086616,-0.427884943,1.501766684,223.2928726,-0.710376335,0.052844342
0.0196,0.769415903,-0.427955981,1.501771968,223.2928726,-0.710376335,0.052844342
0.0197,0.79174519,-0.428027018,1.501777253,223.2928726,-0.710376335,0.052844342
0.0198,0.814074477,-0.428098056,1.501782537,223.2928726,-0.710376335,0.052844342
0.0199,0.836403765,-0.428169094,1.501787821,223.2928726,-0.710376335,0.052844342
0.02,0.858733052,-0.428240131,1.501793106,223.2928726,-0.710376335,0.052844342
0.0201,0.881062339,-0.428311169,1.50179839,223.2928726,-0.710376335,0.052844342
0.0202,0.903391626,-0.428382207,1.501803675,223.2928726,-0.710376335,0.052844342
0.0203,0.925720914,-0.428453244,1.501808959,223.2928726,-0.710376335,0.052844342
0.0204,0.948050201,-0.428524282,1.501814244,223.2928726,-0.710376335,0.052844342
0.0205,0.970379488,-0.428595319,1.501819528,223.2928726,-0.710376335,0.052844342
0.0206,0.992708775,-0.428666357,1.501824812,223.2928726,-0.710376335,0.052844342
0.0207,1.015038063,-0.428737395,1.501830097,223.2928726,-0.710376335,0.052844342
0.0208,1.03736735,-0.428808432,1.501835381,223.2928726,-0.710376335,0.052844342
0.0209,1.059696637,-0.42887947,1.501840666,223.2928726,-0.710376335,0.052844342
0.021,1.082025924,-0.428950508,1.50184595,223.2928726,-0.710376335,0.052844342
0.0211,1.104355212,-0.429021545,1.501851235,223.2928726,-0.710376335,0.052844342
0.0212,1.126684499,-0.429092583,1.501856519,223.2928726,-0.710376335,0.052844342
0.0213,1.149013786,-0.42916362,1.501861804,223.2928726,-0.710376335,0.052844342
0.0214,1.171343073,-0.429234658,1.501867088,223.2928726,-0.710376335,0.052844342
0.0215,1.193672361,-0.429305696,1.501872372,223.2928726,-0.710376335,0.052844342
0.0216,1.216001648,-0.429376733,1.501877657,223.2928726,-0.710376335,0.052844342
0.0217,1.238330935,-0.429447771,1.501882941,223.2928726,-0.710376335,0.052844342
0.0218,1.260660222,-0.429518809,1.501888226,223.2928726,-0.710376335,0.052844342
0.0219,1.28298951,-0.429589846,1.50189351,223.2928726,-0.710376335,0.052844342
0.022,1.305318797,-0.429660884,1.501898795,223.2928726,-0.710376335,0.052844342
0.0221,1.327648084,-0.429731922,1.501904079,223.2928726,-0.710376335,0.052844342
0.0222,1.349977372,-0.429802959,1.501909363,223.2928726,-0.710376335,0.052844342
0.0223,1.372306659,-0.429873997,1.501914648,223.2928726,-0.710376335,0.052844342
0.0224,1.394635946,-0.429945034,1.501919932,223.2928726,-0.710376335,0.052844342
0.0225,1.416965233,-0.430016072,1.501925217,223.2928726,-0.710376335,0.052844342
0.0226,1.439294521,-0.43008711,1.501930501,223.2928726,-0.710376335,0.052844342
0.0227,1.461623808,-0.430158147,1.501935786,223.2928726,-0.710376335,0.052844342
0.0228,1.483953095,-0.430229185,1.50194107,223.2928726,-0.710376335,0.052844342
0.0229,1.506282382,-0.430300223,1.501946354,223.2928726,-0.710376335,0.052844342
0.023,1.52861167,-0.43037126,1.501951639,223.2928726,-0.710376335,0.052844342
0.0231,1.550940957,-0.430442298,1.501956923,223.2928726,-0.710376335,0.052844342
0.0232,1.573270244,-0.430513336,1.501962208,223.2928726,-0.710376335,0.052844342
0.0233,1.595599531,-0.430584373,1.501967492,223.2928726,-0.710376335,0.052844342
0.0234,1.617928819,-0.430655411,1.501972777,223.2928726,-0.710376335,0.052844342
0.0235,1.640258106,-0.430726448,1.501978061,223.2928726,-0.710376335,0.052844342
0.0236,1.662587393,-0.430797486,1.501983346,223.2928726,-0.710376335,0.052844342
0.0237,1.68491668,-0.430868524,1.50198863,223.2928726,-0.710376335,0.052844342
0.0238,1.707245968,-0.430939561,1.501993914,223.2928726,-0.710376335,0.052844342
0.0239,1.729575255,-0.431010599,1.501999199,223.2928726,-0.710376335,0.052844342
0.024,1.751904542,-0.431081637,1.502004483,223.2928726,-0.710376335,0.052844342
0.0241,1.774233829,-0.431152674,1.502009768,223.2928726,-0.710376335,0.052844342
0.0242,1.796563117,-0.431223712,1.502015052,223.2928726,-0.710376335,0.052844342
0.0243,1.818892404,-0.431294749,1.502020337,223.2928726,-0.710376335,0.052844342
0.0244,1.841221691,-0.431365787,1.502025621,223.2928726,-0.710376335,0.052844342
0.0245,1.863550978,-0.431436825,1.502030905,223.2928726,-0.710376335,0.052844342
0.0246,1.885880266,-0.431507862,1.50203619,223.2928726,-0.710376335,0.052844342
0.0247,1.908209553,-0.4315789,1.502041474,223.2928726,-0.710376335,0.052844342
0.0248,1.93053884,-0.431649938,1.502046759,223.2928726,-0.710376335,0.052844342
0.0249,1.952868127,-0.431720975,1.502052043,223.2928726,-0.710376335,0.052844342
0.025,1.975197415,-0.431792013,1.502057328,223.2928726,-0.710376335,0.052844342
0.0251,1.997526702,-0.431863051,1.502062612,223.2928726,-0.710376335,0.052844342
0.0252,2.019855989,-0.431934088,1.502067896,223.2928726,-0.710376335,0.052844342
0.0253,2.042185276,-0.432005126,1.502073181,223.2928726,-0.710376335,0.052844342
0.0254,2.064514564,-0.432076163,1.502078465,223.2928726,-0.710376335,0.052844342
0.0255,2.086843851,-0.432147201,1.50208375,223.2928726,-0.710376335,0.052844342
0.0256,2.109173138,-0.432218239,1.502089034,223.2928726,-0.710376335,0.052844342
0.0257,2.131502425,-0.432289276,1.502094319,223.2928726,-0.710376335,0.052844342
0.0258,2.153831713,-0.432360314,1.502099603,223.2928726,-0.710376335,0.052844342
0.0259,2.176161,-0.432431352,1.502104887,223.2928726,-0.710376335,0.052844342
0.026,2.198490287,-0.432502389,1.502110172,223.2928726,-0.710376335,0.052844342
0.0261,2.220819574,-0.432573427,1.502115456,223.2928726,-0.710376335,0.052844342
0.0262,2.243148862,-0.432644465,1.502120741,223.2928726,-0.710376335,0.052844342
0.0263,2.265478149,-0.432715502,1.502126025,223.2928726,-0.710376335,0.052844342
0.0264,2.287807436,-0.43278654,1.50213131,223.2928726,-0.710376335,0.052844342
0.0265,2.310136724,-0.432857577,1.502136594,223.2928726,-0.710376335,0.052844342
0.0266,2.332466011,-0.432928615,1.502141879,223.2928726,-0.710376335,0.052844342
0.0267,2.354795298,-0.432999653,1.502147163,223.2928726,-0.710376335,0.052844342
0.0268,2.377124585,-0.43307069,1.502152447,223.2928726,-0.710376335,0.052844342
0.0269,2.399453873,-0.433141728,1.502157732,223.2928726,-0.710376335,0.052844342
0.027,2.42178316,-0.433212766,1.502163016,223.2928726,-0.710376335,0.052844342
0.0271,2.444112447,-0.433283803,1.502168301,223.2928726,-0.710376335,0.052844342
0.0272,2.466441734,-0.433354841,1.502173585,223.2928726,-0.710376335,0.052844342
0.0273,2.488771022,-0.433425878,1.50217887,223.2928726,-0.710376335,0.052844342
0.0274,2.511100309,-0.433496916,1.502184154,223.2928726,-0.710376335,0.052844342
0.0275,2.533429596,-0.433567954,1.502189438,223.2928726,-0.710376335,0.052844342
0.0276,2.555758883,-0.433638991,1.502194723,223.2928726,-0.710376335,0.052844342
